Unnamed: 0,Title,Category,Date,Keywords,URL
67,Why are periods so hush-hush? A film takes on the stigma of menstruation.,4,2023-11-22 00:00:00,hushhush cycle takes film thing stigma period world women menstruation tampon month periods talking,https://www.washingtonpost.com/wellness/2023/11/22/periodical-documentary-periods-stigma/
68,Why does kale upset my stomach?,4,2023-11-20 00:00:00,fiber high does stomach upset insoluble rfos thyroid k kale eating soluble,https://www.washingtonpost.com/wellness/2023/11/20/kale-digestion-upset-stomach/
69,"AI can’t write my books yet, but it still took my author photos",4,2023-11-22 00:00:00,books ive images actors face author books3 photos ai write writers thats doing cant used took,https://www.washingtonpost.com/books/2023/11/22/ai-author-photos/
70,"New works of fantasy by Kij Johnson, Gene Wolfe and Terry Pratchett",4,2023-11-22 00:00:00,works novella fiction fantasy gene pratchett named johnson vellitt world toad johnsons wolfe terry written kij,https://www.washingtonpost.com/books/2023/11/22/gene-wolfe-terry-pratchett-review/
71,Book review: ‘The Death of a Jaybird’ by Jodi M. Savage,4,2023-11-20 00:00:00,savage book writing jaybird review m grandmother essays mothers jodi life death black relationship grandmothers grief,https://www.washingtonpost.com/books/2023/11/20/death-jaybird-jodi-savage-review/
72,The Book of Ayn by Lexi Freiman book review,4,2023-11-21 00:00:00,paradox book group lexi canceled review friend younger freiman ayn joke rand anna shes,https://www.washingtonpost.com/books/2023/11/21/lexi-freiman-ayn-rand-novel/
73,Fiction writers are learning the tricks of true crime,4,2023-11-21 00:00:00,crime tricks fiction novel michael truecrime ola podcast true women learning writers josie list,https://www.washingtonpost.com/books/2023/11/21/none-this-is-true-lisa-jewell-penance-eliza-clark-list-yomi-adegoke-review/
74,These baby turtle eggs were going to be ‘bar snacks.’ Watch the hatchlings return to the sea.,4,2023-11-21 00:00:00,watch hatchlings baby sea poachers snacks going return coast costa punta turtle bar eggs ricas turtles local,https://www.washingtonpost.com/climate-solutions/2023/11/21/sea-turtle-rescue-costa-rica-bar-snacks/
75,The fridge hack that can slash your food waste,4,2023-11-21 00:00:00,perishable slash zhao waste fruits eat fridge items vegetables refrigerator hack food,https://www.washingtonpost.com/climate-solutions/2023/11/21/food-waste-fridge-feng-shui/
76,"The many contrasts of oil-rich UAE, host of the global climate talks",4,2023-11-21 00:00:00,emissions contrasts adnoc talks oilrich host company climate city energy fossil oil carbon uae global,https://www.washingtonpost.com/climate-environment/2023/11/21/uae-dubai-cop28-oil-solar/
77,"Oil spill tops 1 million gallons, threatens Gulf of Mexico wildlife",4,2023-11-21 00:00:00,taylor wildlife gallons pass coast spill million gulf threatens tops main oil guard pipeline mexico,https://www.washingtonpost.com/climate-environment/2023/11/21/oil-spill-gulf-mexico-louisiana/
78,States must target transportation carbon emission cuts under new federal rule,4,2023-11-22 00:00:00,transportation rule state emissions highway administration set states cuts emission federal target infrastructure carbon,https://www.washingtonpost.com/transportation/2023/11/22/carbon-emission-cuts-rule/
79,"Thanksgiving snowstorm to blanket Rockies, including Denver",4,2023-11-22 00:00:00,west snowstorm wyoming thanksgiving denver plains western snow including rockies blanket inches totals colorado storm,https://www.washingtonpost.com/weather/2023/11/22/thanksgiving-snow-rockies-winter-storm-denver/
80,Soaking Mid-Atlantic storm brings drought relief,4,2023-11-22 00:00:00,region rain soaking drought precipitation midatlantic rainfall brings inches tuesdays totals day average storm relief fell,https://www.washingtonpost.com/weather/2023/11/22/midatlantic-rainfall-dc-drought-fires/
81,A city-by-city look at where weather could delay Thanksgiving travel,4,2023-11-21 00:00:00,night rain look thanksgiving weather highs citybycity travel snow inches storm showers delay,https://www.washingtonpost.com/weather/2023/11/21/thanksgiving-travel-weather-city-forecasts/
82,"Why it’s so hot in Brazil, where a Taylor Swift concertgoer died",4,2023-11-19 00:00:00,rio taylor swift brazil hot climate temperatures died heat dew humidity high degrees concertgoer,https://www.washingtonpost.com/weather/2023/11/19/brazil-extreme-heat-taylor-swift/
83,Americans turn to faxes to reach elected officials about the war,4,2023-11-22 00:00:00,officials past turn elected send offices number site week calls reach war fax americans ceasefire faxes,https://www.washingtonpost.com/technology/2023/11/22/fax-congress-israel-gaza/
84,Five technology products we regret buying,4,2023-11-21 00:00:00,products headphones product wireless bought technology tech buying regret help colleague pet coffee using,https://www.washingtonpost.com/technology/2023/11/21/worst-tech-gifts-black-friday/
85,Do you talk more like a millennial or a boomer at work? Take this quiz to find out.,4,,text talk boomer youre send millennial continues quiz work advertisement day colleague message project,https://www.washingtonpost.com/technology/interactive/2023/gen-z-boomers-office-lingo-slang/
86,Elon Musk says SpaceX will soon be ready for third flight of Starship,4,2023-11-22 00:00:00,ready commercial soon faa spacex spacecraft elon starship booster rocket months flight space musk,https://www.washingtonpost.com/technology/2023/11/22/spacex-starship-faa-test-license/
87,"Decades before OpenAI ousted Sam Altman, Apple left Steve Jobs behind",4,2023-11-21 00:00:00,apples told power left sam company executive board ousted openai jobs apple wrote steve altman decades sculley,https://www.washingtonpost.com/history/2023/11/21/sam-altman-openai-steve-jobs-apple/
88,"Louisville bank shooter killed 5 people to highlight gun laws, police report shows",4,2023-11-21 00:00:00,bank easy shooting rifle sturgeon highlight report laws victims shooter violence shows wrote killed louisville gun politicians,https://www.washingtonpost.com/nation/2023/11/21/louisville-shooter-connor-sturgeon-report/
89,Loosening restrictions on marijuana may not be boon for reform,4,2023-11-22 00:00:00,boon marijuana loosening restrictions cannabis drugs research drug substance reform federal rescheduling schedule,https://www.washingtonpost.com/health/2023/11/22/marijuana-rescheduling-research-penalties/
90,A couple and their dog were weeks into a sailing trip. Then the engine died.,4,2023-11-21 00:00:00,trip husband told water helicopter dog engine coast sailing bandit vessel cook weeks died couple guard peer,https://www.washingtonpost.com/nation/2023/11/21/dog-rescue-sailboat-florida/
91,Four inmates escaped from a Georgia jail. A 33-day manhunt ensued.,4,2023-11-22 00:00:00,ensued manhunt escaped later enforcement investigators davis escape oct jail inmates williams 33day georgia went,https://www.washingtonpost.com/nation/2023/11/22/bibb-county-inmates-escape-georgia-jail/
92,"Holly Maguigan, who gave battered women a defense in court, dies at 78",4,2023-11-21 00:00:00,husband court law lawyer maguigan gave lawyers victims defense domesticviolence dies women battered 78 ms holly violence,https://www.washingtonpost.com/obituaries/2023/11/21/holly-maguigan-domestic-violence-dead/
93,A growing global footprint for China’s space program worries Pentagon,4,,global bolivia china ground countrys worries satellites chinese chinas pentagon program footprint satellite military space growing stations,https://www.washingtonpost.com/world/interactive/2023/china-space-program-south-america-defense/
94,Napoleon complex? The ‘little corporal’ was actually taller than average.,4,2023-11-22 00:00:00,soldiers napoleon french corporal broers height bonaparte little average taller complex actually english gillray,https://www.washingtonpost.com/history/2023/11/22/napoleon-short-myth/
95,North Korea says it launched a spy satellite: 5 things to know,4,2023-11-21 00:00:00,koreas stages second reconnaissance korea north satellites spy launched rocket satellite know things stage,https://www.washingtonpost.com/world/2023/11/21/north-korea-spy-satellite/
96,"Facing pressure in India, Netflix and Amazon back down on daring films",4,2023-11-20 00:00:00,india pressure kashyap bjp hindu amazon daring films prime facing indian video streaming netflix political,https://www.washingtonpost.com/world/2023/11/20/india-netflix-amazon-movies-self-censorship/
97,Woman reunited with pet bird after paperwork glitch stranded it at airport,4,2023-11-22 00:00:00,glitch airport force official charlie required stranded permits paperwork adlard reunited border pet woman bird thought,https://www.washingtonpost.com/nation/2023/11/22/heathrow-airport-pet-bird-permit/
98,Each generation has its definitive movies. These are some of mine.,4,2023-11-21 00:00:00,generational definitive gen films life women touchstones day age generation movies movie,https://www.washingtonpost.com/entertainment/movies/2023/11/21/movies-generational-touchstones/
99,Will ProPublica cross a picket line by publishing its next big scoop?,4,2023-11-22 00:00:00,engelberg management propublica line machines union staffers publishing postgazette big newsrooms series labor scoop picket cross,https://www.washingtonpost.com/style/media/2023/11/22/propublica-pittsburgh-post-gazette-strike-cpap-story/
100,Federal judges overturn Maryland handgun licensing law,4,2023-11-21 00:00:00,overturn handgun law maryland court state laws ruling bruen judges federal gun licensing supreme,https://www.washingtonpost.com/dc-md-va/2023/11/21/maryland-gun-ruling-decision-bruen/
101,What’s open and closed for Thanksgiving across the D.C. region,4,2023-11-22 00:00:00,region whats parking restrictions closed open thanksgiving transit closings schedules observance dc,https://www.washingtonpost.com/dc-md-va/2023/11/22/thanksgiving-closings-openings-dc-maryland-virginia/
102,An innovative program allows doctors to prescribe fruit and veggies,4,2023-11-22 00:00:00,innovative doctors patients produce rx allows fruits fruit health medical program diabetes bread prescribe veggies food,https://www.washingtonpost.com/dc-md-va/2023/11/22/produce-rx-bread-city/
103,PM Update: Cooler and still breezy through Thanksgiving,4,2023-11-22 00:00:00,continue today thanksgiving weather update comment breezy northwest day cooler forecast breezes,https://www.washingtonpost.com/weather/2023/11/22/dc-area-forecast-cooler-thanksgiving/
104,The 36 best things to do in D.C. this weekend and next week,4,2023-11-22 00:00:00,free best stouts 36 noon dec holiday week children music including lighting event things dc weekend,https://www.washingtonpost.com/dc-md-va/2023/11/22/best-things-to-do-dc/
105,"The Capitals’ core is old, but kids are powering their hot streak",4,2023-11-22 00:00:00,capitals players star young streak knew things play hot core powering caps old kids carbery think,https://www.washingtonpost.com/sports/2023/11/22/capitals-youth-movement/
106,The Capitals are surging. Just don’t look at their power play.,4,2023-11-20 00:00:00,look capitals net zone power youre puck surging powerplay start need dont play,https://www.washingtonpost.com/sports/2023/11/20/capitals-power-play-problems/
107,"Ben Olsen shook up a ‘nice, comfortable life’ in D.C. He’s glad he did.",4,2023-11-22 00:00:00,comfortable ben coach dynamo nice olsen shook hes life glad washington regular houston good really dc season,https://www.washingtonpost.com/sports/2023/11/22/ben-olsen-houston-dynamo-coach/
108,Fact Checker,4,,warranted eyewitness doubt caution checker hamas israeli reports fact pointed official initial,https://www.washingtonpost.com/news/fact-checker/
109,Biden yet again says Hamas beheaded babies. Has new evidence emerged?,4,2023-11-22 00:00:00,soldiers biden emerged babies civilians beheaded beheadings hamas oct children israeli evidence,https://www.washingtonpost.com/politics/2023/11/22/biden-yet-again-says-hamas-beheaded-babies-has-new-evidence-emerged/
110,How to argue about politics this Thanksgiving,4,2023-11-22 00:00:00,biden president father thanksgiving hunter hes washington republican voters argue trump politics business,https://www.washingtonpost.com/politics/2023/11/22/how-argue-about-politics-this-thanksgiving/
111,Trump's poll image numbers have improved. But can it last?,4,2023-11-20 00:00:00,numbers president recent improved presidency rating trumps approval poll image trump americans higher,https://www.washingtonpost.com/politics/2023/11/20/trumps-improved-image-is-it-approval-or-amnesia/
112,How Democrats have soured on Israel,4,2023-11-17 00:00:00,biden israel democrats israels strongly week poll showed month response soured,https://www.washingtonpost.com/politics/2023/11/17/democrats-israel-polls/
113,Polls show New Hampshire could decide Haley's chances against Trump,4,2023-11-17 00:00:00,hampshire say haleys biden primary haley polls trumps poll voters trump decide chances,https://www.washingtonpost.com/politics/2023/11/17/why-new-hampshire-looks-pivotal-2024-gop-race/
114,Democratic congresswoman Anna Eshoo won’t seek reelection in 2024,4,2023-11-21 00:00:00,told congresswoman house district seek bills reelection companies anna eshoo california congress capitol democratic bill wont 2024,https://www.washingtonpost.com/politics/2023/11/21/anna-eshoo-reelection-california/
115,Polls show views souring on immigration and Democrats' handling of it,4,2023-11-21 00:00:00,state polling souring immigration democrats handling poll york wall issue polls border views showed,https://www.washingtonpost.com/politics/2023/11/21/democrats-border-problem-is-getting-real/
116,A boom of ballot initiatives is reshaping this state’s democracy,4,2023-11-15 00:00:00,state democracy leave care reshaping edmisten states bill nebraska voters sick paid initiatives boom ballot,https://www.washingtonpost.com/politics/2023/11/15/nebraska-ballot-initiative-paid-sick-leave/
117,Elon Musk provides yet another platform for far-right attacks,4,2023-11-21 00:00:00,speech ads platform elon provides media matters extremist x rightwing farright attacks hogan content musk,https://www.washingtonpost.com/politics/2023/11/21/musk-media-matters-texas/
118,White House joins the social media platform Threads,4,2023-11-21 00:00:00,white joins threads house report platform social media x official comments musk,https://www.washingtonpost.com/politics/2023/11/21/white-house-biden-threads-x/
119,Here are the facts to prepare you for your Thanksgiving arguments,4,2023-11-21 00:00:00,santos facts arguments prepare biden president charges thanksgiving thomas trial term federal trump committee,https://www.washingtonpost.com/nation/2023/11/21/facts-thanksgiving-dinner-topics-argument/
120,Dreams dying in a Texas city where immigrants fought for an education,4,2023-11-21 00:00:00,high dreams court tyler children daca immigrants school city education dying leyva program parents undocumented texas fought,https://www.washingtonpost.com/politics/2023/11/21/dreamers-immigration-texas-undocumented/
121,Appeals court decision could limit enforcement of Voting Rights Act,4,2023-11-20 00:00:00,decision enforcement court appeals ruling circuit limit rights private act 8th voting supreme,https://www.washingtonpost.com/politics/2023/11/20/voting-rights-act-lawsuit/
122,Hispanic conservatives defend Univision amid backlash over Trump interview,4,2023-11-20 00:00:00,amid defend senior backlash letter univision trumps network interview post trump conservatives univisions hispanic,https://www.washingtonpost.com/politics/2023/11/20/univision-trump-backlash-hispanic-conservatives/
123,Tracking the Trump investigations and where they stand,4,,pleaded case tracking read election indicted stand continues conspiring trumps investigations advertisement trump,https://www.washingtonpost.com/politics/interactive/2023/trump-investigations-indictments/
124,Appeals court suggests it may pare back Trump’s D.C. gag order,4,2023-11-20 00:00:00,gag speech court case president appeals pare trumps order judges suggests trump witnesses dc,https://www.washingtonpost.com/dc-md-va/2023/11/20/trump-appeal-gag-order-hearing/
125,GOP official’s wife convicted in months-long 2020 voter-fraud scheme,4,2023-11-22 00:00:00,according scheme voterfraud wife jeremy monthslong gop county ballots voter iowa kim phuong convicted 2020 taylor officials,https://www.washingtonpost.com/politics/2023/11/22/iowa-voter-fraud-wife-husband-republican/?itid=mr_politics_1
126,"As Democrats push to ban caste discrimination, some Indian Americans object",4,2023-11-22 00:00:00,caste push state democrats american newsom ban indian kapur object bill california discrimination democratic americans,https://www.washingtonpost.com/politics/2023/11/22/indian-americans-caste-discrimination-newsom-veto/?itid=mr_politics_2
127,Biden yet again says Hamas beheaded babies. Has new evidence emerged?,4,2023-11-22 00:00:00,soldiers biden emerged babies civilians beheaded beheadings hamas oct children israeli evidence,https://www.washingtonpost.com/politics/2023/11/22/biden-yet-again-says-hamas-beheaded-babies-has-new-evidence-emerged/?itid=mr_politics_3
128,Biden’s resistance to cease-fire could alienate youth voters in 2024,4,2023-11-22 00:00:00,biden alienate young resistance michigan youth voters bidens vote war students ceasefire 2024,https://www.washingtonpost.com/politics/2023/11/22/biden-ceasefire-youth-voters-2024/?itid=mr_politics_4
129,How to argue about politics this Thanksgiving,4,2023-11-22 00:00:00,biden president father thanksgiving hunter hes washington republican voters argue trump politics business,https://www.washingtonpost.com/politics/2023/11/22/how-argue-about-politics-this-thanksgiving/?itid=mr_politics_5
